YEAR,TEAM NO,TEAM,SEED,ROUND,O RATE,D RATE,RELATIVE RATING,OPPONENT ADJUST,PACE ADJUST,O RATE RANK,D RATE RANK,TRUE TEMPO,TRUE TEMPO RANK,INJURY RANK,HOME RANK,ROSTER RANK,KILLSHOTS PER GAME,KILL SHOTS CONCEDED PER GAME,KILLSHOTS MARGIN,TOTAL KILL SHOTS,TOTAL KILL SHOTS CONCEDED,RELATIVE RATING RANK,OPPONENT ADJUST RANK,PACE ADJUST RANK,KILLSHOTS PER GAME RANK,KILL SHOTS CONCEDED PER GAME RANK,KILLSHOTS MARGIN RANK,TOTAL KILL SHOTS RANK,TOTAL KILL SHOTS CONCEDED RANK
2017,622,South Dakota St.,16,64,6.687454466,-6.226313135,0.461141331,-16.76896845,19.60005684,56,303,68.19624949,248,,11,,,,,,,154,245,104,,,,,
2017,621,Texas Southern,16,64,-0.591866248,-2.502655421,-3.094521669,-61.30948169,-19.18228616,178,230,69.76792259,153,,9,,,,,,,201,334,260,,,,,
2017,620,Troy,15,64,3.613182602,-2.20335074,1.409831863,54.21744681,12.0232548,92,224,69.55648107,172,,225,,,,,,,140,31,132,,,,,
2017,619,UC Davis,16,64,-6.424850631,2.699843755,-3.725006876,-11.46773391,20.50915188,294,108,70.19410016,119,,8,,,,,,,212,212,102,,,,,
2017,618,UCLA,3,16,16.1903526,6.202911205,22.3932638,14.80939799,38.3933218,7,50,74.21622856,10,,219,,,,,,,15,129,46,,,,,
2017,617,UNC Wilmington,12,64,11.21724001,-1.397795293,9.819444722,7.505167434,8.588366499,23,204,70.92522305,86,,108,,,,,,,65,155,144,,,,,
2017,616,USC,11,32,8.312547828,3.021780089,11.33432792,-36.56331426,-5.117488675,37,101,69.50672293,178,,13,,,,,,,60,303,196,,,,,
2017,615,Vanderbilt,9,64,7.326370098,8.974133115,16.30050321,66.64214372,-84.20639812,46,31,67.41706395,279,,122,,,,,,,29,10,348,,,,,
2017,614,VCU,10,64,4.794219691,9.218596702,14.01281639,-3.812357048,-10.3855425,76,30,70.12213576,127,,28,,,,,,,41,187,224,,,,,
2017,613,Vermont,13,64,5.316457042,4.471771111,9.788228153,-34.85750389,-35.12695337,69,79,66.02546136,316,,88,,,,,,,66,299,304,,,,,
2017,612,Villanova,1,32,16.75967534,11.97765326,28.7373286,13.69810532,23.39128053,5,7,65.83769416,319,,330,,,,,,,2,133,91,,,,,
2017,611,Virginia,5,32,7.905708116,15.14902507,23.05473318,-73.7921474,17.60983009,41,1,60.96719809,350,,86,,,,,,,14,341,109,,,,,
2017,610,Virginia Tech,9,64,11.18848966,1.605678443,12.7941681,32.34459298,-14.34793779,24,125,69.5075551,177,,124,,,,,,,49,70,243,,,,,
2017,609,Wake Forest,11,68,12.05034588,1.740504024,13.7908499,7.825809722,-17.74592952,19,123,71.95245182,53,,55,,,,,,,44,152,254,,,,,
2017,608,West Virginia,4,16,9.838588614,14.90790559,24.7464942,-8.343776091,99.00990099,29,3,72.43323113,40,,98,,,,,,,7,203,1,,,,,
2017,607,Wichita St.,10,32,11.17428184,10.69060527,21.86488711,-13.48814057,-32.40690413,25,15,69.939391,144,,19,,,,,,,18,225,299,,,,,
2017,606,Winthrop,13,64,1.194904077,1.999020845,3.193924922,-14.80821348,-29.31896317,139,119,72.2809123,47,,346,,,,,,,121,234,286,,,,,
2017,605,Wisconsin,8,16,9.552522981,11.72929734,21.28182032,-36.6750796,17.0741108,30,8,64.47361908,340,,25,,,,,,,21,304,112,,,,,
2017,604,Xavier,11,8,9.518549749,4.263932132,13.78248188,-50.18057501,-10.54040637,32,82,68.47464935,234,,73,,,,,,,45,324,225,,,,,
2016,603,Arizona,6,64,12.96841772,9.164619233,22.13303696,-23.6543626,5.929674733,13,24,68.87160178,168,,17,,,,,,,12,287,140,,,,,
2016,602,Austin Peay,16,64,-1.157795585,-4.47548788,-5.633283465,-8.452509362,13.81931304,186,263,70.01911382,109,,296,,,,,,,227,222,104,,,,,
2016,601,Baylor,5,64,12.94581796,5.102437222,18.04825519,-27.68072999,24.69167059,14,66,66.94909634,278,,275,,,,,,,26,297,59,,,,,
2016,600,Buffalo,14,64,0.907190651,1.368968231,2.276158882,-3.031871465,-1.124325532,152,140,72.78609463,23,,224,,,,,,,133,197,178,,,,,
2016,599,Butler,9,32,10.99636671,4.624102105,15.62046881,-48.21470092,99.00990099,23,76,68.99975835,160,,162,,,,,,,35,336,1,,,,,
2016,598,Cal St. Bakersfield,15,64,-3.01589167,6.065023065,3.049131395,-30.17570695,-19.29733519,225,52,69.01029829,158,,80,,,,,,,126,304,228,,,,,
2016,597,California,4,64,8.059748445,10.57562088,18.63536932,41.349835,6.211921598,38,14,68.92084103,164,,10,,,,,,,23,31,137,,,,,
2016,596,Chattanooga,12,64,2.012655041,3.323299797,5.335954839,5.754721802,24.10472128,130,101,67.20055624,267,,222,,,,,,,109,149,64,,,,,
2016,595,Cincinnati,9,64,6.175636484,11.18791446,17.36355095,-18.72946046,61.32460025,62,8,66.32193252,308,,73,,,,,,,29,272,5,,,,,
2016,594,Colorado,8,64,2.769955261,8.809039272,11.57899453,9.6769291,15.75122616,115,25,70.49692169,90,,21,,,,,,,54,131,95,,,,,
2016,593,Connecticut,9,32,7.665876487,10.18754919,17.85342568,-35.86424626,14.78573679,46,19,66.59079231,292,,257,,,,,,,27,320,100,,,,,
2016,592,Dayton,7,64,2.900599654,10.53412722,13.43472688,-6.736668861,26.14915231,111,18,68.74664878,177,,268,,,,,,,44,215,52,,,,,
2016,591,Duke,4,16,16.16353064,5.351844283,21.51537493,-17.45092864,24.29140967,4,65,68.54159643,194,,43,,,,,,,13,267,63,,,,,
2016,590,Fairleigh Dickinson,16,68,-0.791280965,-6.845885545,-7.63716651,-4.223070146,-46.31035361,181,311,72.24161531,38,,347,,,,,,,254,202,306,,,,,
2016,589,Florida Gulf Coast,16,64,-1.88020883,0.746433801,-1.133775029,47.48386797,-43.39243827,200,155,68.34492541,217,,201,,,,,,,172,19,302,,,,,
2016,588,Fresno St.,14,64,2.93327349,3.662974842,6.596248332,84.10384906,45.59828563,110,97,69.5224396,132,,208,,,,,,,100,3,14,,,,,
2016,587,Gonzaga,11,16,11.12510036,7.274461262,18.39956162,-36.66104665,-19.70112284,21,42,68.37529941,215,,189,,,,,,,24,323,230,,,,,
2016,586,Green Bay,14,64,3.038206221,0.073567029,3.11177325,3.005221444,-99.00990099,107,169,75.71281764,6,,187,,,,,,,124,158,350,,,,,
2016,585,Hampton,16,64,-5.671568713,-2.041832983,-7.713401696,-43.13423967,-23.95954888,289,212,71.60545826,55,,215,,,,,,,257,331,249,,,,,
2016,584,Hawaii,13,32,2.574998533,7.594193067,10.1691916,29.11975725,-43.74780421,117,38,71.24752414,62,,242,,,,,,,66,63,303,,,,,
2016,583,Holy Cross,16,64,-6.132168225,-2.658211468,-8.790379692,20.31825261,-40.47232243,294,224,64.77416102,337,,283,,,,,,,266,92,296,,,,,
2016,582,Indiana,5,16,17.43371812,5.90197615,23.33569427,-1.310966736,-22.50296745,1,57,69.11070541,154,,3,,,,,,,8,184,242,,,,,
2016,581,Iona,13,64,6.527280004,1.65725064,8.184530644,-14.01147613,-47.63756154,54,134,72.69949148,25,,333,,,,,,,84,250,308,,,,,
2016,580,Iowa,7,32,12.63379126,9.95727193,22.59106319,99.00990099,35.85119394,15,20,69.50038845,134,,240,,,,,,,11,1,28,,,,,
2016,579,Iowa St.,4,16,14.64326218,4.547252047,19.19051423,50.67280408,0.251227501,7,78,71.82860666,48,,183,,,,,,,22,17,170,,,,,
2016,578,Kansas,1,8,14.056163,12.95306556,27.00922856,13.96732751,-24.61863282,8,3,70.25592473,98,,155,,,,,,,3,115,252,,,,,
2016,577,Kentucky,4,32,16.78772263,9.366190303,26.15391293,37.15278185,-70.03799314,2,22,68.60259201,188,,12,,,,,,,4,45,338,,,,,
2016,576,Little Rock,12,32,5.557697422,6.638615571,12.19631299,47.28259924,-89.37031936,72,45,63.79314853,345,,154,,,,,,,51,21,348,,,,,
2016,575,Maryland,5,16,11.12554291,8.7869107,19.91245361,12.68246732,29.66907443,20,26,68.03047455,236,,90,,,,,,,18,116,43,,,,,
2016,574,Miami FL,3,16,11.36748971,8.069890603,19.43738031,1.108546012,-11.09059934,19,32,67.40335144,261,,44,,,,,,,20,169,204,,,,,
2016,573,Michigan,11,64,10.05887066,3.779016756,13.83788742,-89.33339819,1.952707863,28,95,65.98128811,323,,148,,,,,,,42,349,161,,,,,
2016,572,Michigan St.,2,64,15.14329812,11.00165483,26.14495295,-25.45980229,-10.1763963,6,12,67.92256365,242,,280,,,,,,,5,291,199,,,,,
2016,571,Middle Tennessee,15,32,-0.410693107,4.643575369,4.232882263,2.015696373,0.042814462,173,75,68.07253841,232,,263,,,,,,,117,162,171,,,,,
2016,570,North Carolina,1,2,16.73662375,11.07694592,27.81356967,54.21738364,6.380104094,3,11,71.04954578,66,,97,,,,,,,1,12,135,,,,,
2016,569,Northern Iowa,11,32,4.162753383,5.981875816,10.1446292,3.548925737,-20.24249172,93,55,63.93896331,344,,86,,,,,,,68,155,235,,,,,
2016,568,Notre Dame,6,8,13.09304547,1.890761091,14.98380656,-23.47886094,31.27501707,11,128,65.54520302,329,,151,,,,,,,37,286,38,,,,,
2016,567,Oklahoma,2,4,11.53436031,11.18209775,22.71645806,24.03179652,4.361759478,18,9,70.54520436,88,,88,,,,,,,9,74,148,,,,,
2016,566,Oregon,1,8,15.8060992,7.951791783,23.75789099,75.81239598,-14.90552804,5,34,68.73151424,180,,182,,,,,,,7,4,216,,,,,
2016,565,Oregon St.,7,64,4.538342215,5.35611746,9.894459676,22.24498114,5.168187414,91,64,68.05441343,233,,93,,,,,,,71,82,144,,,,,
2016,564,Pittsburgh,10,64,11.07549432,5.412757676,16.488252,-57.42022688,0.042346619,22,63,66.47614837,298,,164,,,,,,,32,344,172,,,,,
2016,563,Providence,9,32,4.584084977,7.96817578,12.55226076,37.2558343,-62.12719438,90,33,69.25841607,145,,304,,,,,,,49,44,329,,,,,
2016,562,Purdue,5,64,12.11568017,10.55052777,22.66620793,-36.45130684,-43.07071099,16,16,68.79846566,173,,147,,,,,,,10,321,301,,,,,
2016,561,Saint Joseph's,8,32,9.748635758,4.412841442,14.1614772,40.54419081,-83.87708248,29,81,69.21360788,149,,342,,,,,,,39,33,345,,,,,
2016,560,Seton Hall,6,64,6.504259245,11.16454509,17.66880434,64.42912942,-11.66767189,55,10,70.38655326,95,,278,,,,,,,28,8,206,,,,,
2016,559,South Dakota St.,12,64,6.301208417,2.091714525,8.392922942,30.13277344,9.734954354,58,126,68.52868624,198,,64,,,,,,,82,59,125,,,,,
2016,558,Southern,16,68,-4.825816825,-0.157317714,-4.983134539,44.11904097,34.8508959,268,176,69.62941705,128,,123,,,,,,,221,25,31,,,,,
2016,557,Stephen F. Austin,14,32,5.724401658,6.781930566,12.50633222,-70.57348783,-20.36389793,70,44,68.63435732,187,,241,,,,,,,50,347,236,,,,,
2016,556,Stony Brook,13,64,4.206987866,3.798827658,8.005815524,-27.14999626,-7.897538907,92,94,67.10106687,271,,330,,,,,,,86,296,194,,,,,
2016,555,Syracuse,10,4,5.857321794,10.53943652,16.39675832,8.897754708,11.02823078,65,17,66.440485,301,,197,,,,,,,33,134,116,,,,,
2016,554,Temple,10,64,2.544698719,4.917667385,7.462366104,21.36423222,-31.09950671,120,69,66.05389865,319,,212,,,,,,,89,86,274,,,,,
2016,553,Texas,6,64,8.041520238,8.138495268,16.18001551,-19.74721864,-16.84292791,39,31,66.21994376,311,,254,,,,,,,34,275,221,,,,,
2016,552,Texas A&M,3,16,8.782874774,10.56659277,19.34946755,1.148866455,23.24613098,34,15,68.42203571,206,,87,,,,,,,21,168,69,,,,,
2016,551,Texas Tech,8,64,7.158966156,2.94741629,10.10638245,1.808773627,-19.12537828,49,108,66.71042727,289,,105,,,,,,,69,163,227,,,,,
2016,550,Tulsa,11,68,5.120352953,5.642281176,10.76263413,20.50533808,-55.92606565,82,58,69.16279022,151,,122,,,,,,,61,91,325,,,,,
2016,549,UNC Asheville,15,64,-1.670238396,4.10204194,2.431803544,6.410930876,4.940756506,196,87,70.68780379,81,,249,,,,,,,131,147,145,,,,,
2016,548,UNC Wilmington,13,64,3.765239431,1.737815625,5.503055056,18.48817026,5.689596581,97,131,70.70201637,79,,271,,,,,,,106,99,141,,,,,
2016,547,USC,8,64,7.072062045,4.875829219,11.94789126,-16.42591833,16.10080648,50,70,71.6759382,52,,14,,,,,,,53,261,94,,,,,
2016,546,Utah,3,32,10.55557899,6.618339167,17.17391816,-61.17635364,32.95996512,25,46,66.81781742,285,,63,,,,,,,30,345,34,,,,,
2016,545,Vanderbilt,11,68,9.684057763,8.543030728,18.22708849,-40.70576676,1.168181611,30,27,68.40917747,208,,35,,,,,,,25,328,165,,,,,
2016,544,VCU,10,32,5.740984014,9.365800113,15.10678413,-20.72608228,-38.38537862,69,23,70.26839451,97,,20,,,,,,,36,278,291,,,,,
2016,543,Villanova,2,1,13.21873782,11.92389351,25.14263133,-2.257802426,-26.83734638,10,5,66.77055317,287,,184,,,,,,,6,192,259,,,,,
2016,542,Virginia,1,8,13.75060813,13.42639281,27.17700094,44.86532937,-36.48992109,9,2,62.38113,350,,38,,,,,,,2,24,286,,,,,
2016,541,Weber St.,15,64,-1.38094037,3.761194853,2.380254482,32.8731045,-19.87395322,192,96,68.17072781,227,,102,,,,,,,132,55,231,,,,,
2016,540,West Virginia,3,64,9.503035561,11.85905146,21.36208702,-53.59355099,35.40208946,31,6,70.71636349,78,,81,,,,,,,14,341,29,,,,,
2016,539,Wichita St.,11,32,7.930317014,11.80333303,19.73365004,-42.45819772,25.22095166,40,7,66.75017793,288,,258,,,,,,,19,330,56,,,,,
2016,538,Wisconsin,7,16,6.224688567,7.62585594,13.85054451,59.28290019,-49.49071659,60,36,64.61251294,341,,272,,,,,,,41,9,313,,,,,
2016,537,Xavier,2,32,11.73679427,8.337689733,20.074484,30.72330707,-60.4136107,17,30,71.949026,45,,228,,,,,,,17,58,327,,,,,
2016,536,Yale,12,32,3.139980586,7.735573159,10.87555374,-49.82638461,-27.33213601,106,35,67.36476819,264,,219,,,,,,,60,337,260,,,,,
2015,535,Albany,14,64,2.965007802,0.400303743,3.365311545,13.05904205,11.821226,102,156,61.6714397,325,,337,,,,,,,122,122,127,,,,,
2015,534,Arizona,2,8,16.19204674,18.10338566,34.2954324,50.78697094,28.61147381,6,1,66.43926467,97,,84,,,,,,,1,17,71,,,,,
2015,533,Arkansas,5,32,10.12186917,6.108442181,16.23031135,12.72042797,33.36851469,18,57,69.58504313,11,,154,,,,,,,25,123,60,,,,,
2015,532,Baylor,3,64,11.97911012,8.608526279,20.5876364,30.83707101,43.61302364,14,25,62.47242732,300,,73,,,,,,,13,61,39,,,,,
2015,531,Belmont,15,64,6.548376403,-3.448217942,3.100158461,-10.27897898,-15.95810065,55,238,67.34919291,53,,86,,,,,,,126,239,260,,,,,
2015,530,Boise St.,11,68,7.852503348,4.911838637,12.76434199,-23.55526338,-1.617748168,40,72,63.1627251,279,,42,,,,,,,43,282,183,,,,,
2015,529,Buffalo,12,64,6.160333108,2.690961834,8.851294943,3.076594293,-11.69601067,58,113,68.67964204,22,,233,,,,,,,73,171,242,,,,,
2015,528,Butler,6,32,5.784985062,10.60634233,16.39132739,-40.60196159,12.68477731,60,12,64.10685969,225,,51,,,,,,,24,325,122,,,,,
2015,527,BYU,11,68,13.44201584,2.625815766,16.0678316,-5.802814385,-17.39105709,11,115,70.31705254,6,,322,,,,,,,26,220,267,,,,,
2015,526,Cincinnati,8,32,4.772967972,9.495494867,14.26846284,38.96483721,-4.478457787,74,17,60.82335646,338,,163,,,,,,,32,37,205,,,,,
2015,525,Coastal Carolina,16,64,1.687976872,0.415016502,2.102993374,21.50762794,-37.32862209,137,154,64.1883262,219,,108,,,,,,,138,91,332,,,,,
2015,524,Davidson,10,64,13.01142877,-0.446403753,12.56502502,-25.41604229,22.44665415,12,175,67.13009771,60,,27,,,,,,,47,288,91,,,,,
2015,523,Dayton,11,32,4.347655023,7.507886179,11.8555412,10.2539335,-17.35407865,78,38,64.43297589,204,,43,,,,,,,50,138,266,,,,,
2015,522,Duke,1,1,20.45809338,8.49364134,28.95173472,9.474834529,-63.9625403,2,27,66.26072425,107,,36,,,,,,,4,142,346,,,,,
2015,521,Eastern Washington,13,64,8.313714198,-5.775444562,2.538269636,24.56713565,34.60144891,32,293,67.70730007,43,,197,,,,,,,134,77,57,,,,,
2015,520,Georgetown,4,32,8.042141311,8.610397015,16.65253833,13.18154048,-28.33095394,38,24,64.59233097,190,,236,,,,,,,23,121,304,,,,,
2015,519,Georgia,10,64,3.907497736,8.368093684,12.27559142,35.17050793,-1.05864952,83,29,65.10264489,168,,266,,,,,,,48,47,181,,,,,
2015,518,Georgia St.,14,32,5.275767295,3.621996852,8.897764147,0.141793541,1.249300116,66,94,63.57726329,263,,5,,,,,,,71,186,168,,,,,
2015,517,Gonzaga,2,8,15.07101237,9.838675418,24.90968778,22.71781193,11.66804846,7,16,65.51006157,142,,33,,,,,,,7,84,128,,,,,
2015,516,Hampton,16,64,-6.750877647,0.394539335,-6.356338312,-3.753322723,74.76082641,298,157,69.42868972,14,,135,,,,,,,243,214,8,,,,,
2015,515,Harvard,13,64,1.314482433,6.541636162,7.856118596,-57.60909645,-16.33093389,145,47,61.89093553,320,,155,,,,,,,81,342,264,,,,,
2015,514,Indiana,10,64,13.99699793,-0.226753405,13.77024453,-32.49644714,11.58703914,10,168,67.04117543,68,,161,,,,,,,38,309,129,,,,,
2015,513,Iowa,7,32,9.309754785,8.548183291,17.85793808,-46.46969449,5.16295087,28,26,64.50364947,197,,293,,,,,,,21,332,153,,,,,
2015,512,Iowa St.,3,64,14.1470279,6.322026353,20.46905425,7.631950691,-10.36724732,9,53,69.41181381,16,,130,,,,,,,14,153,232,,,,,
2015,511,Kansas,2,32,9.678749725,11.63786613,21.31661586,-6.03212891,-8.652910133,21,7,67.06504165,65,,100,,,,,,,12,221,221,,,,,
2015,510,Kentucky,1,4,16.35963065,17.54324476,33.90287541,-9.836751664,4.880759543,5,2,63.66927665,257,,81,,,,,,,2,237,156,,,,,
2015,509,Lafayette,16,64,8.180685879,-9.359940443,-1.179254563,-1.560845057,-30.11511302,33,335,65.18016568,162,,284,,,,,,,180,200,312,,,,,
2015,508,Louisville,4,8,7.663227481,14.61425904,22.27748652,-32.11230053,44.43271377,42,4,65.32898433,153,,281,,,,,,,11,307,37,,,,,
2015,507,LSU,9,64,4.940559589,8.366912398,13.30747199,99.00990099,25.86662237,71,30,69.41942624,15,,338,,,,,,,40,1,81,,,,,
2015,506,Manhattan,16,68,-0.098983304,3.90406616,3.805082856,37.80112968,12.68128631,175,85,68.03992811,32,,158,,,,,,,118,39,123,,,,,
2015,505,Maryland,4,32,6.847136888,7.780475732,14.62761262,34.04869951,-22.79968931,50,36,64.44649123,202,,78,,,,,,,31,52,288,,,,,
2015,504,Michigan St.,7,4,10.93329694,9.27715647,20.21045341,8.864304823,11.36002812,15,20,64.23284107,216,,328,,,,,,,16,145,131,,,,,
2015,503,Mississippi,11,64,8.33108191,4.80605686,13.13713877,34.63483716,-31.87852697,31,73,67.07473941,64,,348,,,,,,,41,48,317,,,,,
2015,502,New Mexico St.,15,64,3.312354552,3.781584849,7.093939401,-15.5273962,23.83768775,95,88,63.69891337,255,,192,,,,,,,87,261,84,,,,,
2015,501,North Carolina,4,16,14.31253953,9.925437817,24.23797734,-51.14891468,74.45676883,8,15,69.3286269,17,,317,,,,,,,8,337,9,,,,,
2015,500,North Carolina St.,8,16,9.554100818,4.658755023,14.21285584,44.57829779,27.39226615,26,77,64.76215241,180,,132,,,,,,,33,26,74,,,,,
2015,499,North Dakota St.,15,64,-1.316167145,2.34897318,1.032806035,2.651279823,-44.64314549,199,117,62.031696,317,,20,,,,,,,148,172,341,,,,,
2015,498,North Florida,16,68,3.823171282,-1.485434872,2.33773641,0.11485824,-40.33080409,87,193,67.41454306,50,,174,,,,,,,136,187,339,,,,,
2015,497,Northeastern,14,64,4.37130347,0.078366717,4.449670187,50.51438602,-56.62340266,77,161,63.72888572,251,,221,,,,,,,110,18,345,,,,,
2015,496,Northern Iowa,5,32,10.91162148,8.282964139,19.19458562,37.68759473,-35.69153829,16,33,59.15663532,347,,153,,,,,,,18,40,325,,,,,
2015,495,Notre Dame,3,8,19.48966109,3.509583905,22.99924499,10.87306081,51.98543062,3,97,63.81941292,247,,216,,,,,,,10,131,26,,,,,
2015,494,Ohio St.,10,32,9.896151275,9.181170692,19.07732197,-99.00990099,87.96354743,19,21,66.02089984,117,,11,,,,,,,19,350,4,,,,,
2015,493,Oklahoma,3,16,7.602216327,12.6791436,20.28135992,8.024833162,-14.92876741,43,6,67.34873409,54,,41,,,,,,,15,150,256,,,,,
2015,492,Oklahoma St.,9,64,6.661082633,6.076339595,12.73742223,10.74453305,-5.583180153,53,58,63.91166678,240,,68,,,,,,,44,132,211,,,,,
2015,491,Oregon,8,32,9.390460274,1.531552365,10.92201264,-31.1229686,-1.648370979,27,135,66.69774422,81,,65,,,,,,,57,305,184,,,,,
2015,490,Providence,6,64,6.738030389,7.273669124,14.01169951,-0.547979054,2.300749974,52,41,65.99482533,118,,314,,,,,,,36,193,159,,,,,
2015,489,Purdue,9,64,6.59076606,6.519362543,13.1101286,-36.85661059,-38.57098422,54,48,64.89580211,176,,206,,,,,,,42,316,335,,,,,
2015,488,Robert Morris,16,64,-1.429263023,0.406511555,-1.022751468,-29.2789998,-11.96919639,202,155,66.57016255,87,,97,,,,,,,179,297,248,,,,,
2015,487,San Diego St.,8,32,1.438585293,14.08242818,15.52101347,15.8581541,13.38442824,143,5,61.55364906,327,,133,,,,,,,28,110,119,,,,,
2015,486,SMU,6,64,9.770180416,8.382769986,18.1529504,-4.314116229,-2.621839748,20,28,63.5361834,266,,157,,,,,,,20,215,196,,,,,
2015,485,St. John's,9,64,5.189179276,6.691879119,11.88105839,-29.56669575,-2.699305671,68,46,66.82223765,75,,114,,,,,,,49,299,198,,,,,
2015,484,Stephen F. Austin,12,64,9.164938941,3.552813476,12.71775242,-0.12256694,48.47209969,29,96,66.56711945,88,,140,,,,,,,46,189,33,,,,,
2015,483,Texas,11,64,8.14774586,9.146700927,17.29444679,-48.12108008,49.90867199,36,22,62.80987184,292,,116,,,,,,,22,333,30,,,,,
2015,482,Texas Southern,15,64,0.010783924,-3.957481144,-3.94669722,34.56609175,-13.68691792,171,252,63.96261146,236,,219,,,,,,,215,49,253,,,,,
2015,481,UAB,14,32,0.803000639,1.383923668,2.186924307,51.56070096,-36.62011178,155,137,65.21129569,161,,59,,,,,,,137,15,328,,,,,
2015,480,UC Irvine,13,64,2.066586288,6.347232847,8.413819136,59.98707085,-31.43256098,122,52,64.14502213,222,,224,,,,,,,76,6,315,,,,,
2015,479,UCLA,11,16,6.962895732,4.565843185,11.52873892,-29.65647634,6.309889087,49,78,66.7626876,78,,26,,,,,,,54,300,143,,,,,
2015,478,Utah,5,16,12.31396151,11.35626232,23.67022384,-29.50826653,-9.883493875,13,9,61.48062424,332,,12,,,,,,,9,298,230,,,,,
2015,477,Valparaiso,13,64,2.889724493,6.438675729,9.328400222,33.54560777,5.216480079,103,50,63.1592917,280,,201,,,,,,,68,54,152,,,,,
2015,476,VCU,7,64,6.273899658,9.137549325,15.41144898,1.656257107,42.1838379,57,23,66.94518131,71,,188,,,,,,,29,179,43,,,,,
2015,475,Villanova,1,32,17.01694461,11.03180007,28.04874468,41.6441163,-26.07934689,4,10,64.54713322,192,,15,,,,,,,5,30,300,,,,,
2015,474,Virginia,2,32,9.584620439,16.79984599,26.38446643,2.338655343,-9.315696589,25,3,59.00692539,348,,298,,,,,,,6,175,225,,,,,
2015,473,West Virginia,5,16,5.89194962,8.293503415,14.18545304,-36.12426027,-2.576534621,59,32,69.29261536,18,,87,,,,,,,34,314,195,,,,,
2015,472,Wichita St.,7,16,9.593519474,10.00281049,19.59632996,-18.27569462,5.725794334,24,14,62.80105581,294,,53,,,,,,,17,273,149,,,,,
2015,471,Wisconsin,1,2,20.49763555,10.4749006,30.97253616,22.38922854,36.55075375,1,13,59.77131553,345,,143,,,,,,,3,85,51,,,,,
2015,470,Wofford,12,64,0.799265943,4.193517355,4.992783298,-14.43445179,-10.80436759,156,81,61.81151646,322,,166,,,,,,,104,256,236,,,,,
2015,469,Wyoming,12,64,1.662442958,4.735790696,6.398233654,53.87015009,-0.138500047,138,75,59.28126463,346,,10,,,,,,,93,14,176,,,,,
2015,468,Xavier,6,16,9.630608421,5.744674058,15.37528248,18.23666487,-6.662046783,23,64,65.45754605,149,,106,,,,,,,30,100,215,,,,,
2014,467,Albany,16,64,-1.097678653,0.469667537,-0.628011116,37.62109211,21.16933571,197,157,63.44266405,324,,43,,,,,,,168,56,97,,,,,
2014,466,American,15,64,-0.727943692,5.97312261,5.245178918,43.96953905,-2.1016428,190,62,61.93480365,343,,230,,,,,,,107,39,179,,,,,
2014,465,Arizona,1,8,10.5613757,16.83247378,27.39384948,-33.15819825,-43.46932925,18,2,64.56714234,284,,48,,,,,,,3,288,315,,,,,
2014,464,Arizona St.,10,64,4.529047359,7.706431817,12.23547918,-62.56110959,-28.69543307,82,38,68.8704725,60,,32,,,,,,,49,335,269,,,,,
2014,463,Baylor,6,16,11.79979951,3.101249547,14.90104906,-32.39076353,-23.69297338,13,102,63.35302288,325,,243,,,,,,,32,283,260,,,,,
2014,462,BYU,10,64,9.096982853,4.295207781,13.39219063,-4.589302222,12.73663541,27,85,72.74884035,5,,7,,,,,,,41,188,124,,,,,
2014,461,Cal Poly,16,64,-0.86741093,-0.124015908,-0.991426838,82.86904559,-46.84250254,194,163,61.21898401,346,,209,,,,,,,174,3,322,,,,,
2014,460,Cincinnati,5,64,6.787961007,12.5739276,19.36188861,38.50136791,67.331,50,9,63.22028536,327,,49,,,,,,,19,53,12,,,,,
2014,459,Coastal Carolina,16,64,-5.687982654,1.583230976,-4.104751678,41.47828513,-11.80091204,282,129,67.28013822,132,,150,,,,,,,212,47,214,,,,,
2014,458,Colorado,8,64,3.12412097,7.634523394,10.75864436,-61.45056004,50.96268043,113,40,66.91521802,152,,59,,,,,,,59,334,28,,,,,
2014,457,Connecticut,7,1,6.743025953,11.36440278,18.10742874,-55.49150627,15.80821888,51,13,65.02554056,257,,134,,,,,,,24,327,112,,,,,
2014,456,Creighton,3,32,18.62265151,3.236429531,21.85908104,9.005664939,23.88824738,1,99,65.84892598,218,,111,,,,,,,10,147,90,,,,,
2014,455,Dayton,11,8,6.380367778,4.16262653,10.54299431,7.595795793,1.988858198,55,91,66.10059753,203,,129,,,,,,,61,154,171,,,,,
2014,454,Delaware,13,64,5.215429559,-0.582198045,4.633231514,25.4505956,15.64337555,69,172,71.69066352,10,,313,,,,,,,111,89,114,,,,,
2014,453,Duke,3,64,18.55404031,6.520752642,25.07479295,-8.423270221,4.510824304,2,52,66.53295181,173,,55,,,,,,,5,203,162,,,,,
2014,452,Eastern Kentucky,15,64,7.623570315,-3.164733146,4.458837169,27.42672064,3.669725759,42,235,66.02935869,209,,338,,,,,,,112,84,165,,,,,
2014,451,Florida,1,4,13.6627228,17.00263686,30.66535966,53.51815341,7.068726368,6,1,63.32831575,326,,177,,,,,,,2,21,152,,,,,
2014,450,George Washington,9,64,3.615436903,6.6046879,10.2201248,-11.74398951,7.85069704,105,51,67.00903996,146,,39,,,,,,,63,212,147,,,,,
2014,449,Gonzaga,8,32,9.73728151,11.2737164,21.01099791,49.64713222,28.31240667,22,14,66.70302129,162,,76,,,,,,,13,30,77,,,,,
