YEAR,BY YEAR NO,TEAM NO,TEAM,SEED,ROUND,CURRENT ROUND,COLLEGE CITY,COLLEGE STATE,COLLEGE LOCATION,COLLEGE TIME ZONE,COLLEGE TIME ZONE VALUE,COLLEGE DAYLIGHT SAVINGS TIME,COLLEGE LATITUDE,COLLEGE LONGITUDE,GAME CITY,GAME STATE,GAME LOCATION,GAME TIME ZONE,GAME TIME ZONE VALUE,GAME DAYLIGHT SAVINGS TIME,GAME LATITUDE,GAME LONGITUDE,TIME ZONE COMBINATION,DIRECTION,LATITUDE DIFF,LONGITUDE DIFF,TIME ZONES CROSSED,TIME ZONES CROSSED VALUE,DISTANCE (KM),DISTANCE (MI)
2017,1242,634,Northwestern,8,32,64,Evanston,Illinois,Evanston Illinois ,Central,5,TRUE,42.0450722,-87.6876969,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Central Mountain,West,-1.2842929,-24.2033505,1,-1,2016.971334,1253.287883
2017,1241,615,Vanderbilt,9,64,64,Nashville,Tennessee,Nashville Tennessee ,Central,5,TRUE,36.1626638,-86.7816016,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Central Mountain,West,4.5981155,-25.1094458,1,-1,2236.904651,1389.94811
2017,1240,633,Notre Dame,5,32,64,Notre Dame,Indiana,Notre Dame Indiana ,Eastern,6,TRUE,41.7001908,-86.2379328,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,East,1.186256,7.3595639,0,0,619.3221367,384.8289344
2017,1239,630,Princeton,12,64,64,Princeton,New Jersey,Princeton New Jersey ,Eastern,6,TRUE,40.3572976,-74.6672226,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,2.5291492,-4.2111463,0,0,448.9195984,278.9457061
2017,1238,608,West Virginia,4,16,64,Morgantown,West Virginia,Morgantown West Virginia ,Eastern,6,TRUE,39.629526,-79.9558968,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,East,3.2569208,1.0775279,0,0,373.1759973,231.8808144
2017,1237,668,Bucknell,13,64,64,Lewisburg,Pennsylvania,Lewisburg Pennsylvania ,Eastern,6,TRUE,40.9645293,-76.8844101,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,1.9219175,-1.9939588,0,0,269.9503951,167.7393989
2017,1236,648,Maryland,6,64,64,College Park,Maryland,College Park Maryland ,Eastern,6,TRUE,38.9896967,-76.93776,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,West,-10.4513135,-4.4411669,0,0,1232.061531,765.5675427
2017,1235,604,Xavier,11,8,64,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,-10.564735,3.1330927,0,0,1209.641174,751.6361784
2017,1234,659,Florida St.,3,32,64,Tallahassee,Florida,Tallahassee Florida ,Eastern,6,TRUE,30.4382559,-84.2807329,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,-1.8998727,2.901806,0,0,351.4214268,218.3631509
2017,1233,660,Florida Gulf Coast,14,64,64,Fort Myers,Florida,Fort Myers Florida ,Eastern,6,TRUE,26.640628,-81.8723084,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,1.8977552,0.4933815,0,0,216.549231,134.5574538
2017,1232,626,Saint Mary's,7,32,64,Moraga,California,Moraga California ,Pacific,3,TRUE,37.8349263,-122.1296871,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Pacific Mountain,East,2.925853,10.2386397,1,1,938.4703069,583.1384135
2017,1231,614,VCU,10,64,64,Richmond,Virginia,Richmond Virginia ,Eastern,6,TRUE,37.5407246,-77.4360481,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Eastern Mountain,West,3.2200547,-34.4549993,2,-2,2973.318215,1847.534284
2017,1230,671,Arizona,2,16,64,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Mountain Mountain,West,8.5068006,-0.9168705,1,1,949.4388114,589.9539262
2017,1229,636,North Dakota,15,64,64,Grand Forks,North Dakota,Grand Forks North Dakota ,Central,5,TRUE,47.9252568,-97.0328547,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Central Mountain,West,-7.1644775,-14.8581927,1,-1,1421.230301,883.1115666
2017,1228,654,Kansas,1,8,64,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Central Central,West,-2.8176873,-0.7575249,0,0,320.3443245,199.0527348
2017,1227,619,UC Davis,16,64,64,Davis,California,Davis California ,Pacific,3,TRUE,38.5449065,-121.7405167,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Pacific Central,East,-2.3909249,25.7477417,2,2,2283.895165,1419.146662
2017,1226,647,Miami FL,8,64,64,Miami,Florida,Miami Florida ,Eastern,6,TRUE,25.7616798,-80.1917902,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Eastern Central,West,10.3923018,-15.8009848,1,-1,1894.381857,1177.114313
2017,1225,645,Michigan St.,9,32,64,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Eastern Central,West,-6.5829976,-11.5089096,1,-1,1227.950826,763.0132686
2017,1224,656,Iowa St.,5,32,64,Ames,Iowa,Ames Iowa ,Central,5,TRUE,42.0307812,-93.6319131,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,East,1.0081213,5.7254395,0,0,482.2181664,299.636477
2017,1223,641,Nevada,12,64,64,Reno,Nevada,Reno Nevada ,Pacific,3,TRUE,39.529919,-119.8142691,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Pacific Central,East,3.5089835,31.9077955,2,2,2678.060968,1664.069937
2017,1222,628,Purdue,4,16,64,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,2.6130339,-0.9984081,1,-1,302.1301289,187.7349584
2017,1221,613,Vermont,13,64,64,Burlington,Vermont,Burlington Vermont ,Eastern,6,TRUE,44.4758825,-73.212072,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,-1.43698,-14.6944016,1,-1,1189.270656,738.9785253
2017,1220,665,Creighton,6,64,64,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Central Pacific,West,-2.674965,-25.5598962,2,-2,2191.913295,1361.991777
2017,1219,627,Rhode Island,11,32,64,South Kingstown,Rhode Island,South Kingstown Rhode Island ,Eastern,6,TRUE,41.4475686,-71.524667,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Eastern Pacific,West,-2.8659967,-49.9697326,3,-3,4208.121046,2614.805191
2017,1218,631,Oregon,3,4,64,Eugene,Oregon,Eugene Oregon ,Pacific,3,TRUE,44.0520691,-123.0867536,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Pacific Pacific,East,-5.4704972,1.592354,0,0,622.6224444,386.8796506
2017,1217,657,Iona,14,64,64,New Rochelle,New York,New Rochelle New York ,Eastern,6,TRUE,40.9114882,-73.7823549,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Eastern Pacific,West,-2.3299163,-47.7120447,3,-3,4036.58315,2508.216484
2017,1216,646,Michigan,7,16,64,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,-2.5124226,-2.4150302,0,0,345.0605249,214.4106698
2017,1215,632,Oklahoma St.,10,64,64,Stillwater,Oklahoma,Stillwater Oklahoma ,Central,5,TRUE,36.1156071,-97.0583681,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,3.6527959,10.9003001,1,1,1037.663147,644.7739867
2017,1214,650,Louisville,2,32,64,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,1.5157383,-0.3996123,0,0,172.0420442,106.9019701
2017,1213,655,Jacksonville St.,15,64,64,Jacksonville,Florida,Jacksonville Florida ,Eastern,6,TRUE,30.3321838,-81.655651,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,9.4362192,-4.502417,0,0,1126.035108,699.6857775
2017,1212,638,North Carolina,1,1,64,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Greenville,South Carolina,Greenville South Carolina ,Eastern,6,TRUE,34.8526176,-82.3940104,Eastern Eastern,West,-1.060582,-3.3381659,0,0,324.772056,201.8039996
2017,1211,621,Texas Southern,16,64,64,Houston,Texas,Houston Texas ,Central,5,TRUE,29.7604267,-95.3698028,Greenville,South Carolina,Greenville South Carolina ,Eastern,6,TRUE,34.8526176,-82.3940104,Central Eastern,East,5.0921909,12.9757924,1,1,1343.054293,834.5352471
2017,1210,670,Arkansas,8,32,64,Fayetteville,Arkansas,Fayetteville Arkansas ,Central,5,TRUE,36.0626579,-94.1605839,Greenville,South Carolina,Greenville South Carolina ,Eastern,6,TRUE,34.8526176,-82.3940104,Central Eastern,East,-1.2100403,11.7665735,1,1,1073.520065,667.0544427
2017,1209,625,Seton Hall,9,64,64,South Orange,New Jersey,South Orange New Jersey ,Eastern,6,TRUE,40.7489277,-74.2609903,Greenville,South Carolina,Greenville South Carolina ,Eastern,6,TRUE,34.8526176,-82.3940104,Eastern Eastern,West,-5.8963101,-8.1330201,0,0,968.9612316,602.0845957
2017,1208,643,Minnesota,5,64,64,Minneapolis,Minnesota,Minneapolis Minnesota ,Central,5,TRUE,44.977753,-93.2650108,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,East,-1.9388505,5.3585372,0,0,479.5888671,298.0027061
2017,1207,644,Middle Tennessee,12,32,64,Murfreesboro,Tennessee,Murfreesboro Tennessee ,Central,5,TRUE,35.8456213,-86.39027,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,West,7.1932812,-1.5162036,0,0,810.3420055,503.5231781
2017,1206,667,Butler,4,16,64,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,3.2704995,-1.7484056,1,-1,391.7848247,243.4438037
2017,1205,606,Winthrop,13,64,64,Rock Hill,South Carolina,Rock Hill South Carolina ,Eastern,6,TRUE,34.9248667,-81.0250784,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,8.1140358,-6.8813952,1,-1,1079.771583,670.9389561
2017,1204,666,Cincinnati,6,32,64,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Eastern Pacific,West,-0.5215463,-36.98238,3,-3,3181.038468,1976.605665
2017,1203,653,Kansas St.,11,64,64,Manhattan,Kansas,Manhattan Kansas ,Central,5,TRUE,39.1836082,-96.5716694,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Central Pacific,West,-0.6020363,-24.9227302,2,-2,2151.498886,1336.879428
2017,1202,618,UCLA,3,16,64,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Pacific Pacific,West,4.5293377,-3.2507147,0,0,581.6832788,361.4412324
2017,1201,652,Kent St.,14,64,64,Kent,Ohio,Kent Ohio ,Eastern,6,TRUE,41.1536674,-81.3578859,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Eastern Pacific,West,-2.5720955,-40.1365137,3,-3,3407.033043,2117.032184
2017,1200,664,Dayton,7,64,64,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,0.0094552,-1.9664611,0,0,168.0818729,104.4412338
2017,1199,607,Wichita St.,10,32,64,Wichita,Kansas,Wichita Kansas ,Central,5,TRUE,37.6871761,-97.330053,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,2.0812269,11.171985,1,1,995.6373143,618.660345
2017,1198,651,Kentucky,2,8,64,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,1.7278193,-1.6543516,0,0,239.5820586,148.8693894
2017,1197,635,Northern Kentucky,15,64,64,Highland Heights,Kentucky,Highland Heights Kentucky ,Eastern,6,TRUE,39.0331169,-84.4518854,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,0.7352861,-1.7061826,0,0,167.8537873,104.2995079
2017,1196,612,Villanova,1,32,32,Villanova,Pennsylvania,Villanova Pennsylvania ,Eastern,6,TRUE,40.0375832,-75.3491813,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,2.8488636,-3.5291876,0,0,432.1602863,268.5319523
2017,1195,605,Wisconsin,8,16,32,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Central Eastern,East,-0.1857193,10.5223812,1,1,855.6857684,531.6984861
2017,1194,611,Virginia,5,32,32,Charlottesville,Virginia,Charlottesville Virginia ,Eastern,6,TRUE,38.0293059,-78.4766781,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,West,-9.4909227,-2.9022488,0,0,1089.100965,676.7359651
2017,1193,661,Florida,4,8,32,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,-1.1132512,0.9458993,0,0,154.1745818,95.79964371
2017,1192,616,USC,11,32,32,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Pacific Central,East,2.1017474,22.2509099,2,2,2033.126638,1263.326323
2017,1191,669,Baylor,3,16,32,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Central Central,East,4.6046486,1.1538945,0,0,522.9701516,324.9585866
2017,1190,623,South Carolina,7,4,32,Columbia,South Carolina,Columbia South Carolina ,Eastern,6,TRUE,34.0007104,-81.0348144,Greenville,South Carolina,Greenville South Carolina ,Eastern,6,TRUE,34.8526176,-82.3940104,Eastern Eastern,West,0.8519072,-1.359196,0,0,156.5682822,97.28702016
2017,1189,663,Duke,2,32,32,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Greenville,South Carolina,Greenville South Carolina ,Eastern,6,TRUE,34.8526176,-82.3940104,Eastern Eastern,West,-1.1414153,-3.4953914,0,0,341.1799836,211.9994132
2017,1188,658,Gonzaga,1,2,32,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Pacific Mountain,East,-6.8980009,5.5349992,1,1,884.2898193,549.4722193
2017,1187,634,Northwestern,8,32,32,Evanston,Illinois,Evanston Illinois ,Central,5,TRUE,42.0450722,-87.6876969,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Central Mountain,West,-1.2842929,-24.2033505,1,-1,2016.971334,1253.287883
2017,1186,633,Notre Dame,5,32,32,Notre Dame,Indiana,Notre Dame Indiana ,Eastern,6,TRUE,41.7001908,-86.2379328,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,East,1.186256,7.3595639,0,0,619.3221367,384.8289344
2017,1185,608,West Virginia,4,16,32,Morgantown,West Virginia,Morgantown West Virginia ,Eastern,6,TRUE,39.629526,-79.9558968,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,East,3.2569208,1.0775279,0,0,373.1759973,231.8808144
2017,1184,604,Xavier,11,8,32,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,-10.564735,3.1330927,0,0,1209.641174,751.6361784
2017,1183,659,Florida St.,3,32,32,Tallahassee,Florida,Tallahassee Florida ,Eastern,6,TRUE,30.4382559,-84.2807329,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,-1.8998727,2.901806,0,0,351.4214268,218.3631509
2017,1182,626,Saint Mary's,7,32,32,Moraga,California,Moraga California ,Pacific,3,TRUE,37.8349263,-122.1296871,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Pacific Mountain,East,2.925853,10.2386397,1,1,938.4703069,583.1384135
2017,1181,671,Arizona,2,16,32,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Salt Lake City,Utah,Salt Lake City Utah ,Mountain,4,TRUE,40.7607793,-111.8910474,Mountain Mountain,West,8.5068006,-0.9168705,1,1,949.4388114,589.9539262
2017,1180,654,Kansas,1,8,32,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Central Central,West,-2.8176873,-0.7575249,0,0,320.3443245,199.0527348
2017,1179,645,Michigan St.,9,32,32,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Tulsa,Oklahoma,Tulsa Oklahoma ,Central,5,TRUE,36.1539816,-95.992775,Eastern Central,West,-6.5829976,-11.5089096,1,-1,1227.950826,763.0132686
2017,1178,656,Iowa St.,5,32,32,Ames,Iowa,Ames Iowa ,Central,5,TRUE,42.0307812,-93.6319131,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,East,1.0081213,5.7254395,0,0,482.2181664,299.636477
2017,1177,628,Purdue,4,16,32,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,2.6130339,-0.9984081,1,-1,302.1301289,187.7349584
2017,1176,627,Rhode Island,11,32,32,South Kingstown,Rhode Island,South Kingstown Rhode Island ,Eastern,6,TRUE,41.4475686,-71.524667,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Eastern Pacific,West,-2.8659967,-49.9697326,3,-3,4208.121046,2614.805191
2017,1175,631,Oregon,3,4,32,Eugene,Oregon,Eugene Oregon ,Pacific,3,TRUE,44.0520691,-123.0867536,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Pacific Pacific,East,-5.4704972,1.592354,0,0,622.6224444,386.8796506
2017,1174,646,Michigan,7,16,32,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,-2.5124226,-2.4150302,0,0,345.0605249,214.4106698
2017,1173,650,Louisville,2,32,32,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,1.5157383,-0.3996123,0,0,172.0420442,106.9019701
2017,1172,638,North Carolina,1,1,32,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,Greenville,South Carolina,Greenville South Carolina ,Eastern,6,TRUE,34.8526176,-82.3940104,Eastern Eastern,West,-1.060582,-3.3381659,0,0,324.772056,201.8039996
2017,1171,670,Arkansas,8,32,32,Fayetteville,Arkansas,Fayetteville Arkansas ,Central,5,TRUE,36.0626579,-94.1605839,Greenville,South Carolina,Greenville South Carolina ,Eastern,6,TRUE,34.8526176,-82.3940104,Central Eastern,East,-1.2100403,11.7665735,1,1,1073.520065,667.0544427
2017,1170,644,Middle Tennessee,12,32,32,Murfreesboro,Tennessee,Murfreesboro Tennessee ,Central,5,TRUE,35.8456213,-86.39027,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,West,7.1932812,-1.5162036,0,0,810.3420055,503.5231781
2017,1169,667,Butler,4,16,32,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,3.2704995,-1.7484056,1,-1,391.7848247,243.4438037
2017,1168,666,Cincinnati,6,32,32,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Eastern Pacific,West,-0.5215463,-36.98238,3,-3,3181.038468,1976.605665
2017,1167,618,UCLA,3,16,32,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,Sacramento,California,Sacramento California ,Pacific,3,TRUE,38.5815719,-121.4943996,Pacific Pacific,West,4.5293377,-3.2507147,0,0,581.6832788,361.4412324
2017,1166,607,Wichita St.,10,32,32,Wichita,Kansas,Wichita Kansas ,Central,5,TRUE,37.6871761,-97.330053,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Central Eastern,East,2.0812269,11.171985,1,1,995.6373143,618.660345
2017,1165,651,Kentucky,2,8,32,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,1.7278193,-1.6543516,0,0,239.5820586,148.8693894
2017,1164,605,Wisconsin,8,16,16,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,New York City,New York,New York City New York ,Eastern,6,TRUE,40.7127753,-74.0059728,Central Eastern,East,-2.3593908,15.3947773,1,1,1299.023684,807.1758951
2017,1163,661,Florida,4,8,16,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,New York City,New York,New York City New York ,Eastern,6,TRUE,40.7127753,-74.0059728,Eastern Eastern,East,11.0611409,8.3188534,0,0,1442.0763,896.0646696
2017,1162,669,Baylor,3,16,16,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,New York City,New York,New York City New York ,Eastern,6,TRUE,40.7127753,-74.0059728,Central Eastern,East,9.1634423,23.1406967,1,1,2304.931407,1432.217976
2017,1161,623,South Carolina,7,4,16,Columbia,South Carolina,Columbia South Carolina ,Eastern,6,TRUE,34.0007104,-81.0348144,New York City,New York,New York City New York ,Eastern,6,TRUE,40.7127753,-74.0059728,Eastern Eastern,East,6.7120649,7.0288416,0,0,970.357603,602.9522607
2017,1160,658,Gonzaga,1,2,16,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,San Jose,California,San Jose California ,Pacific,3,TRUE,37.33874,-121.8852525,Pacific Pacific,West,-10.3200402,-4.4592059,0,0,1203.820061,748.0191065
2017,1159,608,West Virginia,4,16,16,Morgantown,West Virginia,Morgantown West Virginia ,Eastern,6,TRUE,39.629526,-79.9558968,San Jose,California,San Jose California ,Pacific,3,TRUE,37.33874,-121.8852525,Eastern Pacific,West,-2.290786,-41.9293557,3,-3,3625.319821,2252.669299
2017,1158,604,Xavier,11,8,16,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,San Jose,California,San Jose California ,Pacific,3,TRUE,37.33874,-121.8852525,Eastern Pacific,West,-1.7643782,-37.3732329,3,-3,3247.714684,2018.036345
2017,1157,671,Arizona,2,16,16,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,San Jose,California,San Jose California ,Pacific,3,TRUE,37.33874,-121.8852525,Mountain Pacific,West,5.0847613,-10.9110756,0,0,1144.435084,711.1189924
2017,1156,654,Kansas,1,8,16,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Central Central,East,0.1280576,0.6566834,0,0,58.47840476,36.33679608
2017,1155,628,Purdue,4,16,16,West Lafayette,Indiana,West Lafayette Indiana ,Eastern,6,TRUE,40.4258686,-86.9080655,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Eastern Central,West,-1.3261421,-7.6705012,1,-1,671.7779359,417.4234569
2017,1154,631,Oregon,3,4,16,Eugene,Oregon,Eugene Oregon ,Pacific,3,TRUE,44.0520691,-123.0867536,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Pacific Central,East,-4.9523426,28.5081869,2,2,2421.425694,1504.60417
2017,1153,646,Michigan,7,16,16,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Kansas City,Missouri,Kansas City Missouri ,Central,5,TRUE,39.0997265,-94.5785667,Eastern Central,West,-3.1810991,-10.8355289,1,-1,978.770251,608.1796378
